event_id,customer_id,account_id,event_date,event_type,user_count,gb_processed,api_calls,feature_name
EVT002578,CUST076,ACC076,2024-02-15,login,3,5.83,12,API Access
EVT002579,CUST076,ACC076,2024-06-14,login,11,0.51,33,Advanced Analytics
EVT002580,CUST076,ACC076,2024-07-28,dashboard_view,13,9.7,4,Predictive Models
EVT002581,CUST076,ACC076,2024-06-19,login,21,9.6,32,User Management
EVT002582,CUST076,ACC076,2024-03-21,dashboard_view,24,6.12,95,API Access
EVT002583,CUST076,ACC076,2024-10-15,data_export,25,3.63,8,API Access
EVT002584,CUST076,ACC076,2024-07-14,alert_trigger,28,4.33,35,Alerts & Notifications
EVT002585,CUST076,ACC076,2023-11-30,login,25,5.41,11,Predictive Models
EVT002586,CUST076,ACC076,2024-09-13,api_call,3,0.29,4758,Advanced Analytics
EVT002587,CUST076,ACC076,2024-03-14,login,17,3.3,32,User Management
EVT002588,CUST076,ACC076,2024-05-23,dashboard_view,16,7.69,52,Data Integration
EVT002589,CUST076,ACC076,2024-08-06,login,24,9.68,96,Data Export
EVT002590,CUST076,ACC076,2023-10-29,login,26,5.27,31,Data Integration
EVT002591,CUST076,ACC076,2024-01-28,dashboard_view,16,4.3,5,Predictive Models
EVT002592,CUST076,ACC076,2024-07-14,report_create,18,7.52,39,API Access
EVT002593,CUST076,ACC076,2024-02-13,login,3,5.39,26,Advanced Analytics
EVT002594,CUST076,ACC076,2024-08-23,report_create,16,6.38,97,Alerts & Notifications
EVT002595,CUST076,ACC076,2024-10-12,report_create,27,2.15,56,User Management
EVT002596,CUST076,ACC076,2024-07-19,login,30,4.41,36,User Management
EVT002597,CUST076,ACC076,2024-07-17,login,25,8.09,69,Data Integration
EVT002598,CUST076,ACC076,2023-11-17,login,29,9.83,42,Data Integration
EVT002599,CUST076,ACC076,2024-08-03,login,28,6.68,35,Alerts & Notifications
EVT002600,CUST076,ACC076,2024-10-13,report_create,7,3.17,34,Custom Reports
EVT002601,CUST076,ACC076,2024-10-14,login,4,4.46,96,Predictive Models
EVT002602,CUST076,ACC076,2023-11-30,dashboard_view,4,0.19,44,Predictive Models
EVT002603,CUST076,ACC076,2023-10-23,login,12,6.38,36,Data Export
EVT002604,CUST076,ACC076,2024-03-26,dashboard_view,5,5.08,42,Analytics Dashboard
EVT002605,CUST079,ACC079,2024-02-06,login,1,0.7,18,Custom Reports
EVT002606,CUST079,ACC079,2024-10-09,dashboard_view,10,0.99,85,User Management
EVT002607,CUST079,ACC079,2024-02-25,login,2,0.68,88,Predictive Models
EVT002608,CUST079,ACC079,2024-09-02,login,2,0.11,65,Predictive Models
EVT002609,CUST079,ACC079,2024-04-07,login,5,1.57,3,Advanced Analytics
EVT002610,CUST079,ACC079,2024-01-14,dashboard_view,6,1.36,44,Custom Reports
EVT002611,CUST079,ACC079,2024-08-24,dashboard_view,10,0.11,27,User Management
EVT002612,CUST079,ACC079,2024-06-12,alert_trigger,4,1.18,93,API Access
EVT002613,CUST079,ACC079,2023-12-20,dashboard_view,7,1.74,50,White Label Branding
EVT002614,CUST079,ACC079,2024-08-13,dashboard_view,6,1.51,50,API Access
EVT002615,CUST079,ACC079,2024-06-18,login,2,0.89,40,Advanced Analytics
EVT002616,CUST079,ACC079,2024-01-26,login,1,0.21,54,API Access
EVT002617,CUST079,ACC079,2024-03-20,dashboard_view,1,1.78,52,Data Integration
EVT002618,CUST079,ACC079,2024-06-24,login,8,1.45,23,API Access
EVT002619,CUST079,ACC079,2024-07-28,dashboard_view,7,1.42,47,White Label Branding
EVT002620,CUST079,ACC079,2024-08-15,login,7,1.52,43,Advanced Analytics
EVT002621,CUST079,ACC079,2024-06-17,login,6,1.75,34,Custom Reports
EVT002622,CUST080,ACC080,2024-02-12,login,95,48.45,40,Custom Reports
EVT002623,CUST080,ACC080,2024-01-16,dashboard_view,88,38.63,54,Advanced Analytics
EVT002624,CUST080,ACC080,2023-12-12,login,87,47.33,12,Alerts & Notifications
EVT002625,CUST080,ACC080,2024-07-10,report_create,24,43.92,91,API Access
EVT002626,CUST080,ACC080,2024-09-10,login,70,42.59,86,Analytics Dashboard
EVT002627,CUST080,ACC080,2024-08-16,dashboard_view,31,41.58,32,Advanced Analytics
EVT002628,CUST080,ACC080,2024-06-03,login,100,48.52,17,Predictive Models
EVT002629,CUST080,ACC080,2023-11-24,dashboard_view,74,43.57,62,Alerts & Notifications
EVT002630,CUST080,ACC080,2024-10-09,report_create,77,29.62,8,Data Integration
EVT002631,CUST080,ACC080,2024-03-24,login,75,44.09,47,Alerts & Notifications
EVT002632,CUST080,ACC080,2024-03-12,login,46,45.11,26,Advanced Analytics
EVT002633,CUST080,ACC080,2024-09-13,dashboard_view,98,26.83,97,Data Integration
EVT002634,CUST080,ACC080,2024-03-13,login,50,30.78,1,Analytics Dashboard
EVT002635,CUST080,ACC080,2024-08-18,alert_trigger,77,47.63,81,Alerts & Notifications
EVT002636,CUST080,ACC080,2024-09-15,login,13,7.06,100,Custom Reports
EVT002637,CUST080,ACC080,2023-12-18,api_call,49,14.46,5853,Data Integration
EVT002638,CUST080,ACC080,2024-01-28,login,27,13.14,74,Custom Reports
EVT002639,CUST080,ACC080,2024-06-11,login,89,49.31,90,Analytics Dashboard
EVT002640,CUST080,ACC080,2024-08-18,dashboard_view,84,6.85,29,Analytics Dashboard
EVT002641,CUST080,ACC080,2024-08-13,report_create,48,32.25,64,Alerts & Notifications
EVT002642,CUST080,ACC080,2023-12-04,login,54,3.71,50,Analytics Dashboard
EVT002643,CUST080,ACC080,2023-12-22,report_create,18,29.15,62,Data Export
EVT002644,CUST080,ACC080,2024-03-09,dashboard_view,41,32.37,63,Advanced Analytics
EVT002645,CUST080,ACC080,2024-10-02,login,20,48.0,13,Custom Reports
EVT002646,CUST080,ACC080,2024-05-07,api_call,26,23.56,1588,Custom Reports
EVT002647,CUST080,ACC080,2024-10-12,login,96,33.88,49,Predictive Models
EVT002648,CUST080,ACC080,2024-05-03,report_create,26,40.48,62,Analytics Dashboard
EVT002649,CUST080,ACC080,2024-03-02,login,18,40.27,93,Data Export
EVT002650,CUST080,ACC080,2024-10-14,login,53,34.84,31,White Label Branding
EVT002651,CUST080,ACC080,2023-12-09,dashboard_view,73,16.02,11,Custom Reports
EVT002652,CUST080,ACC080,2024-01-27,alert_trigger,35,11.96,49,Data Integration
EVT002653,CUST080,ACC080,2024-08-05,dashboard_view,26,28.25,80,Data Export
EVT002654,CUST080,ACC080,2024-06-25,login,43,24.72,75,Alerts & Notifications
EVT002655,CUST080,ACC080,2024-07-27,dashboard_view,42,48.9,33,Data Integration
EVT002656,CUST080,ACC080,2024-02-24,login,28,19.51,17,Data Integration
EVT002657,CUST080,ACC080,2024-03-09,login,68,42.72,46,Predictive Models
EVT002658,CUST080,ACC080,2024-08-17,dashboard_view,17,35.89,21,Data Export
EVT002659,CUST080,ACC080,2023-11-18,report_create,90,30.05,90,Analytics Dashboard
EVT002660,CUST080,ACC080,2024-05-12,report_create,24,8.74,71,API Access
EVT002661,CUST080,ACC080,2024-03-15,login,75,7.53,86,API Access
EVT002662,CUST080,ACC080,2024-03-02,dashboard_view,84,18.5,59,Custom Reports
EVT002663,CUST080,ACC080,2024-03-20,login,72,15.08,29,Analytics Dashboard
EVT002664,CUST080,ACC080,2023-11-15,api_call,62,31.94,9403,Analytics Dashboard
EVT002665,CUST080,ACC080,2024-02-02,dashboard_view,16,29.71,88,White Label Branding
EVT002666,CUST080,ACC080,2024-08-24,report_create,34,5.1,100,Data Integration
EVT002667,CUST080,ACC080,2024-06-14,login,38,19.2,2,Data Export
EVT002668,CUST080,ACC080,2024-05-21,dashboard_view,58,27.83,50,Analytics Dashboard
EVT002669,CUST080,ACC080,2024-07-24,report_create,81,22.08,50,Data Export
EVT002670,CUST080,ACC080,2024-09-09,login,91,20.32,63,White Label Branding
EVT002671,CUST080,ACC080,2024-04-01,dashboard_view,21,13.47,66,API Access
EVT002672,CUST080,ACC080,2024-07-18,login,31,4.52,75,Predictive Models
EVT002673,CUST080,ACC080,2024-03-20,login,99,30.25,3,Data Export
EVT002674,CUST080,ACC080,2024-10-17,api_call,72,6.12,1730,User Management
EVT002675,CUST080,ACC080,2024-03-14,login,18,41.19,78,Data Export
EVT002676,CUST080,ACC080,2024-01-09,login,95,33.2,58,Alerts & Notifications
EVT002677,CUST080,ACC080,2024-07-14,login,99,35.16,93,User Management
EVT002678,CUST080,ACC080,2023-11-24,data_export,57,13.46,54,Alerts & Notifications
EVT002679,CUST080,ACC080,2023-10-18,dashboard_view,40,2.83,67,Predictive Models
EVT002680,CUST080,ACC080,2024-09-15,api_call,39,33.41,8103,Predictive Models
EVT002681,CUST081,ACC081,2023-12-18,dashboard_view,31,6.23,98,Custom Reports
EVT002682,CUST081,ACC081,2024-07-14,login,66,23.97,14,Custom Reports
EVT002683,CUST081,ACC081,2024-04-11,api_call,92,34.52,2827,Custom Reports
EVT002684,CUST081,ACC081,2024-07-21,api_call,89,1.71,8065,Alerts & Notifications
EVT002685,CUST081,ACC081,2024-04-22,report_create,69,35.24,52,Alerts & Notifications
EVT002686,CUST081,ACC081,2024-03-22,dashboard_view,51,35.78,62,Data Integration
EVT002687,CUST081,ACC081,2023-12-28,login,40,2.08,91,Data Integration
EVT002688,CUST081,ACC081,2024-04-01,login,20,6.05,78,Data Export
EVT002689,CUST081,ACC081,2024-10-09,login,35,30.18,45,Data Integration
EVT002690,CUST081,ACC081,2023-10-24,dashboard_view,18,35.69,69,API Access
EVT002691,CUST081,ACC081,2024-05-03,report_create,57,46.41,58,Alerts & Notifications
EVT002692,CUST081,ACC081,2024-06-27,dashboard_view,42,37.25,99,Advanced Analytics
EVT002693,CUST081,ACC081,2024-01-23,dashboard_view,53,38.72,48,White Label Branding
EVT002694,CUST081,ACC081,2024-04-05,dashboard_view,75,28.66,55,White Label Branding
EVT002695,CUST081,ACC081,2023-12-02,data_export,95,13.12,81,API Access
EVT002696,CUST081,ACC081,2023-12-27,report_create,79,40.0,86,Data Integration
EVT002697,CUST081,ACC081,2024-02-08,api_call,90,30.07,7943,Predictive Models
EVT002698,CUST081,ACC081,2024-01-25,dashboard_view,59,36.3,25,Advanced Analytics
EVT002699,CUST081,ACC081,2023-12-15,dashboard_view,56,23.45,69,Predictive Models
EVT002700,CUST081,ACC081,2023-12-16,data_export,54,18.52,27,Data Integration
EVT002701,CUST081,ACC081,2023-12-28,login,70,14.63,56,Data Export
EVT002702,CUST081,ACC081,2024-06-04,dashboard_view,32,15.99,56,API Access
EVT002703,CUST081,ACC081,2024-07-13,login,94,20.58,79,Custom Reports
EVT002704,CUST081,ACC081,2024-09-07,login,69,40.68,95,Data Integration
EVT002705,CUST081,ACC081,2024-05-10,dashboard_view,84,41.64,23,Advanced Analytics
EVT002706,CUST081,ACC081,2024-10-12,data_export,48,1.8,62,Data Integration
EVT002707,CUST081,ACC081,2024-08-17,login,50,13.57,32,Predictive Models
EVT002708,CUST081,ACC081,2023-12-26,dashboard_view,47,16.26,23,Analytics Dashboard
EVT002709,CUST081,ACC081,2024-01-10,login,81,46.63,54,API Access
EVT002710,CUST081,ACC081,2024-01-08,login,38,20.79,77,User Management
EVT002711,CUST081,ACC081,2024-08-22,login,94,25.18,13,API Access
EVT002712,CUST081,ACC081,2024-05-11,dashboard_view,11,26.43,17,Data Export
EVT002713,CUST081,ACC081,2024-06-06,dashboard_view,66,48.2,3,Custom Reports
EVT002714,CUST081,ACC081,2024-01-08,login,33,40.08,20,Data Export
EVT002715,CUST081,ACC081,2024-08-19,login,43,37.95,1,Alerts & Notifications
EVT002716,CUST081,ACC081,2024-02-29,dashboard_view,46,14.24,45,Analytics Dashboard
EVT002717,CUST081,ACC081,2024-08-11,dashboard_view,61,3.22,86,Data Integration
EVT002718,CUST081,ACC081,2024-10-03,login,91,6.43,22,User Management
EVT002719,CUST081,ACC081,2024-03-23,login,37,48.99,2,API Access
EVT002720,CUST081,ACC081,2024-09-29,dashboard_view,74,48.85,49,API Access
EVT002721,CUST081,ACC081,2024-08-01,login,69,24.96,13,Advanced Analytics
EVT002722,CUST081,ACC081,2023-12-14,login,12,40.21,68,Data Export
EVT002723,CUST081,ACC081,2024-07-26,data_export,26,42.28,9,API Access
EVT002724,CUST081,ACC081,2024-04-08,login,55,26.58,82,Advanced Analytics
EVT002725,CUST081,ACC081,2024-04-11,login,16,26.38,14,Data Export
EVT002726,CUST081,ACC081,2024-03-16,login,97,23.08,51,API Access
EVT002727,CUST081,ACC081,2024-09-05,dashboard_view,26,36.32,16,Predictive Models
EVT002728,CUST081,ACC081,2024-10-16,api_call,71,2.11,7107,Analytics Dashboard
EVT002729,CUST081,ACC081,2024-02-05,dashboard_view,96,4.32,16,Data Export
EVT002730,CUST081,ACC081,2024-09-10,login,49,3.13,13,API Access
EVT002731,CUST081,ACC081,2024-06-21,dashboard_view,75,20.84,14,Advanced Analytics
EVT002732,CUST081,ACC081,2024-02-25,alert_trigger,81,9.37,57,Analytics Dashboard
EVT002733,CUST081,ACC081,2024-06-11,data_export,77,47.61,91,Alerts & Notifications
EVT002734,CUST081,ACC081,2024-05-04,api_call,11,31.06,540,Analytics Dashboard
EVT002735,CUST081,ACC081,2023-11-11,alert_trigger,83,41.83,82,API Access
EVT002736,CUST081,ACC081,2024-05-25,data_export,74,48.69,23,User Management
EVT002737,CUST081,ACC081,2023-11-25,login,21,1.63,25,API Access
EVT002738,CUST081,ACC081,2024-08-27,report_create,55,9.19,47,User Management
EVT002739,CUST081,ACC081,2024-04-22,login,10,49.54,73,Custom Reports
EVT002740,CUST081,ACC081,2024-06-13,login,43,2.03,98,Predictive Models
EVT002741,CUST081,ACC081,2024-02-01,data_export,46,11.5,83,Custom Reports
EVT002742,CUST081,ACC081,2024-08-14,dashboard_view,55,11.2,39,Custom Reports
EVT002743,CUST081,ACC081,2024-08-20,api_call,63,20.04,1483,Advanced Analytics
EVT002744,CUST081,ACC081,2023-11-30,dashboard_view,39,20.69,87,Advanced Analytics
EVT002745,CUST081,ACC081,2024-09-26,login,25,48.7,89,Data Integration
EVT002746,CUST081,ACC081,2024-01-17,api_call,84,45.9,4084,Data Integration
EVT002747,CUST083,ACC083,2024-09-08,dashboard_view,2,0.95,83,Analytics Dashboard
EVT002748,CUST083,ACC083,2023-12-14,dashboard_view,5,1.55,98,API Access
EVT002749,CUST083,ACC083,2023-10-27,dashboard_view,1,1.04,51,Custom Reports
EVT002750,CUST083,ACC083,2024-07-21,dashboard_view,3,0.23,97,Predictive Models
EVT002751,CUST083,ACC083,2024-07-29,login,10,1.18,34,User Management
EVT002752,CUST083,ACC083,2024-03-16,dashboard_view,8,0.09,17,White Label Branding
EVT002753,CUST083,ACC083,2024-04-23,data_export,5,0.91,79,Data Integration
EVT002754,CUST084,ACC084,2024-07-05,report_create,27,0.95,54,User Management
EVT002755,CUST084,ACC084,2024-01-06,login,9,9.21,1,API Access
EVT002756,CUST084,ACC084,2024-03-24,api_call,11,1.29,2972,White Label Branding
EVT002757,CUST084,ACC084,2024-06-13,login,25,4.05,32,White Label Branding
EVT002758,CUST084,ACC084,2023-12-19,dashboard_view,8,0.85,42,Advanced Analytics
EVT002759,CUST084,ACC084,2024-06-08,dashboard_view,28,9.96,69,Alerts & Notifications
EVT002760,CUST084,ACC084,2024-09-07,login,29,9.61,39,Data Integration
EVT002761,CUST084,ACC084,2024-04-09,login,12,0.28,49,White Label Branding
EVT002762,CUST084,ACC084,2024-08-29,dashboard_view,25,2.16,27,White Label Branding
EVT002763,CUST084,ACC084,2024-09-04,data_export,17,7.17,10,User Management
EVT002764,CUST084,ACC084,2024-08-21,report_create,3,9.67,35,Advanced Analytics
EVT002765,CUST084,ACC084,2024-01-07,login,18,5.4,18,User Management
EVT002766,CUST084,ACC084,2024-03-06,login,6,8.78,7,Advanced Analytics
EVT002767,CUST084,ACC084,2024-07-12,login,3,6.97,52,Alerts & Notifications
EVT002768,CUST084,ACC084,2024-08-18,dashboard_view,17,9.92,1,Alerts & Notifications
EVT002769,CUST084,ACC084,2023-11-26,login,9,4.0,32,Data Export
EVT002770,CUST084,ACC084,2024-03-11,alert_trigger,26,7.97,93,White Label Branding
EVT002771,CUST084,ACC084,2024-07-14,login,14,3.41,23,Data Export
EVT002772,CUST084,ACC084,2023-12-08,login,29,9.27,97,Data Export
EVT002773,CUST084,ACC084,2024-07-21,login,30,0.81,2,Analytics Dashboard
EVT002774,CUST084,ACC084,2024-02-16,report_create,26,0.14,66,Data Integration
EVT002775,CUST084,ACC084,2024-09-25,alert_trigger,6,5.88,86,Custom Reports
EVT002776,CUST084,ACC084,2024-05-05,login,26,2.98,1,Analytics Dashboard
EVT002777,CUST084,ACC084,2024-08-11,api_call,16,8.9,6312,Custom Reports
EVT002778,CUST084,ACC084,2024-01-27,dashboard_view,10,4.95,12,Alerts & Notifications
EVT002779,CUST084,ACC084,2024-09-23,dashboard_view,27,9.8,52,Advanced Analytics
EVT002780,CUST084,ACC084,2024-06-28,dashboard_view,9,5.61,25,Alerts & Notifications
EVT002781,CUST084,ACC084,2024-04-24,report_create,16,2.68,22,Alerts & Notifications
EVT002782,CUST084,ACC084,2024-07-22,login,27,1.39,66,White Label Branding
EVT002783,CUST084,ACC084,2024-05-01,login,7,2.69,14,Custom Reports
EVT002784,CUST084,ACC084,2024-02-21,dashboard_view,27,2.17,98,Analytics Dashboard
EVT002785,CUST084,ACC084,2024-02-04,data_export,10,0.73,69,Data Integration
EVT002786,CUST084,ACC084,2024-08-29,login,8,6.67,87,White Label Branding
EVT002787,CUST084,ACC084,2024-02-18,login,3,8.45,20,Alerts & Notifications
EVT002788,CUST084,ACC084,2024-03-31,login,20,2.68,14,Custom Reports
EVT002789,CUST084,ACC084,2024-04-17,dashboard_view,28,7.9,11,White Label Branding
EVT002790,CUST084,ACC084,2024-02-02,login,25,3.87,80,Alerts & Notifications
EVT002791,CUST084,ACC084,2024-07-05,login,23,5.5,23,Alerts & Notifications
EVT002792,CUST084,ACC084,2023-12-19,api_call,25,2.43,1858,Alerts & Notifications
EVT002793,CUST084,ACC084,2024-09-22,login,11,3.69,23,Data Integration
EVT002794,CUST084,ACC084,2024-10-06,dashboard_view,3,9.57,69,Custom Reports
EVT002795,CUST084,ACC084,2024-08-26,api_call,5,4.36,2563,Predictive Models
EVT002796,CUST084,ACC084,2023-10-19,dashboard_view,28,6.7,86,Predictive Models
EVT002797,CUST084,ACC084,2024-01-03,data_export,18,6.51,5,User Management
EVT002798,CUST084,ACC084,2024-06-25,dashboard_view,6,7.57,73,Data Integration
EVT002799,CUST084,ACC084,2023-11-24,login,25,5.68,36,Alerts & Notifications
EVT002800,CUST085,ACC085,2023-11-05,login,3,1.96,64,User Management
EVT002801,CUST085,ACC085,2024-01-12,dashboard_view,4,0.98,91,White Label Branding
EVT002802,CUST085,ACC085,2023-12-17,report_create,7,0.73,3,Analytics Dashboard
EVT002803,CUST085,ACC085,2024-08-16,login,1,1.51,26,White Label Branding
EVT002804,CUST085,ACC085,2024-02-17,dashboard_view,8,0.98,26,Data Export
EVT002805,CUST085,ACC085,2024-05-07,data_export,1,1.11,83,Predictive Models
EVT002806,CUST085,ACC085,2024-06-01,dashboard_view,10,1.91,3,Alerts & Notifications
EVT002807,CUST085,ACC085,2024-09-20,dashboard_view,7,1.2,39,Custom Reports
EVT002808,CUST085,ACC085,2024-07-18,login,3,1.7,69,White Label Branding
EVT002809,CUST087,ACC087,2023-10-23,dashboard_view,18,38.33,82,Predictive Models
EVT002810,CUST087,ACC087,2024-07-20,report_create,85,48.7,2,Data Integration
EVT002811,CUST087,ACC087,2023-12-04,api_call,86,31.79,4104,Data Integration
EVT002812,CUST087,ACC087,2024-01-16,report_create,100,10.74,5,White Label Branding
EVT002813,CUST087,ACC087,2024-08-30,login,77,18.73,48,Data Integration
EVT002814,CUST087,ACC087,2024-01-27,data_export,65,40.23,63,User Management
EVT002815,CUST087,ACC087,2024-01-25,login,39,5.16,0,Data Export
EVT002816,CUST087,ACC087,2024-01-01,report_create,22,40.85,24,White Label Branding
EVT002817,CUST087,ACC087,2024-05-13,dashboard_view,41,33.69,20,Data Export
EVT002818,CUST087,ACC087,2024-03-09,dashboard_view,53,14.85,57,Analytics Dashboard
EVT002819,CUST087,ACC087,2024-03-03,login,100,3.46,48,Analytics Dashboard
EVT002820,CUST087,ACC087,2024-03-23,dashboard_view,92,11.95,29,White Label Branding
EVT002821,CUST087,ACC087,2024-05-23,login,42,25.63,70,Data Export
EVT002822,CUST087,ACC087,2023-12-18,login,21,37.83,43,Data Export
EVT002823,CUST087,ACC087,2023-11-13,data_export,64,7.81,78,Analytics Dashboard
EVT002824,CUST087,ACC087,2024-10-16,login,50,14.86,83,API Access
EVT002825,CUST087,ACC087,2024-02-13,login,78,12.49,40,User Management
EVT002826,CUST087,ACC087,2024-04-25,login,68,2.71,37,Data Export
EVT002827,CUST087,ACC087,2023-11-27,dashboard_view,25,18.02,11,Alerts & Notifications
EVT002828,CUST087,ACC087,2024-05-09,dashboard_view,55,39.58,93,API Access
EVT002829,CUST087,ACC087,2024-06-22,login,48,18.96,23,Advanced Analytics
EVT002830,CUST087,ACC087,2024-01-31,api_call,33,5.91,6702,User Management
EVT002831,CUST087,ACC087,2024-02-18,dashboard_view,77,36.72,40,Alerts & Notifications
EVT002832,CUST087,ACC087,2024-10-01,login,44,30.33,71,Advanced Analytics
EVT002833,CUST087,ACC087,2023-11-17,dashboard_view,97,14.59,28,User Management
EVT002834,CUST087,ACC087,2024-01-09,alert_trigger,90,32.28,80,Alerts & Notifications
EVT002835,CUST087,ACC087,2024-03-10,alert_trigger,95,35.68,97,User Management
EVT002836,CUST087,ACC087,2024-07-23,alert_trigger,52,31.15,26,Alerts & Notifications
EVT002837,CUST087,ACC087,2024-04-08,login,20,11.16,46,API Access
EVT002838,CUST087,ACC087,2024-04-25,report_create,15,31.09,63,Data Integration
